uid,formula_clean,charge,charge_state,n_lines,CID,MolecularWeight,IUPACName,SMILES,InChIKey,HeavyAtomCount,Charge
4374,C10H8,2,cation,48,931,128.17,naphthalene,C1=CC=C2C=CC=CC2=C1,UFWIBTONFRDIAS-UHFFFAOYSA-N,10,0
465,C11H7N,0,neutral,51,6846,153.18,naphthalene-1-carbonitrile,C1=CC=C2C(=C1)C=CC=C2C#N,YJMNOKOLADGBKA-UHFFFAOYSA-N,12,0
463,C11H7N,0,neutral,51,6846,153.18,naphthalene-1-carbonitrile,C1=CC=C2C(=C1)C=CC=C2C#N,YJMNOKOLADGBKA-UHFFFAOYSA-N,12,0
503,C11H8O,0,neutral,54,6195,156.18,naphthalene-1-carbaldehyde,C1=CC=C2C(=C1)C=CC=C2C=O,SQAINHDHICKHLX-UHFFFAOYSA-N,12,0
503,C11H8O,0,neutral,54,6201,156.18,naphthalene-2-carbaldehyde,C1=CC=C2C=C(C=CC2=C1)C=O,PJKVFARRVXDXAD-UHFFFAOYSA-N,12,0
501,C11H8O,0,neutral,54,6195,156.18,naphthalene-1-carbaldehyde,C1=CC=C2C(=C1)C=CC=C2C=O,SQAINHDHICKHLX-UHFFFAOYSA-N,12,0
501,C11H8O,0,neutral,54,6201,156.18,naphthalene-2-carbaldehyde,C1=CC=C2C=C(C=CC2=C1)C=O,PJKVFARRVXDXAD-UHFFFAOYSA-N,12,0
322,C11H10,0,neutral,57,7002,142.2,1-methylnaphthalene,CC1=CC=CC2=CC=CC=C12,QPUYECUOLPXSFR-UHFFFAOYSA-N,11,0
322,C11H10,0,neutral,57,7055,142.2,2-methylnaphthalene,CC1=CC2=CC=CC=C2C=C1,QIMMUPPBPVKWKM-UHFFFAOYSA-N,11,0
320,C11H10,0,neutral,57,7002,142.2,1-methylnaphthalene,CC1=CC=CC2=CC=CC=C12,QPUYECUOLPXSFR-UHFFFAOYSA-N,11,0
320,C11H10,0,neutral,57,7055,142.2,2-methylnaphthalene,CC1=CC2=CC=CC=C2C=C1,QIMMUPPBPVKWKM-UHFFFAOYSA-N,11,0
507,C11H10O,0,neutral,60,7119,158.2,2-methoxynaphthalene,COC1=CC2=CC=CC=C2C=C1,LUZDYPLAQQGJEA-UHFFFAOYSA-N,12,0
507,C11H10O,0,neutral,60,20908,158.2,naphthalen-1-ylmethanol,C1=CC=C2C(=C1)C=CC=C2CO,PBLNHHSDYFYZNC-UHFFFAOYSA-N,12,0
507,C11H10O,0,neutral,60,16668,158.2,1-methoxynaphthalene,COC1=CC=CC2=CC=CC=C21,NQMUGNMMFTYOHK-UHFFFAOYSA-N,12,0
507,C11H10O,0,neutral,60,24055,158.2,2-methylnaphthalen-1-ol,CC1=C(C2=CC=CC=C2C=C1)O,SRJCJJKWVSSELL-UHFFFAOYSA-N,12,0
507,C11H10O,0,neutral,60,74128,158.2,naphthalen-2-ylmethanol,C1=CC=C2C=C(C=CC2=C1)CO,MFGWMAAZYZSWMY-UHFFFAOYSA-N,12,0
505,C11H10O,0,neutral,60,7119,158.2,2-methoxynaphthalene,COC1=CC2=CC=CC=C2C=C1,LUZDYPLAQQGJEA-UHFFFAOYSA-N,12,0
505,C11H10O,0,neutral,60,20908,158.2,naphthalen-1-ylmethanol,C1=CC=C2C(=C1)C=CC=C2CO,PBLNHHSDYFYZNC-UHFFFAOYSA-N,12,0
505,C11H10O,0,neutral,60,16668,158.2,1-methoxynaphthalene,COC1=CC=CC2=CC=CC=C21,NQMUGNMMFTYOHK-UHFFFAOYSA-N,12,0
505,C11H10O,0,neutral,60,24055,158.2,2-methylnaphthalen-1-ol,CC1=C(C2=CC=CC=C2C=C1)O,SRJCJJKWVSSELL-UHFFFAOYSA-N,12,0
505,C11H10O,0,neutral,60,74128,158.2,naphthalen-2-ylmethanol,C1=CC=C2C=C(C=CC2=C1)CO,MFGWMAAZYZSWMY-UHFFFAOYSA-N,12,0
466,C11H7N,1,cation,51,6846,153.18,naphthalene-1-carbonitrile,C1=CC=C2C(=C1)C=CC=C2C#N,YJMNOKOLADGBKA-UHFFFAOYSA-N,12,0
464,C11H7N,1,cation,51,6846,153.18,naphthalene-1-carbonitrile,C1=CC=C2C(=C1)C=CC=C2C#N,YJMNOKOLADGBKA-UHFFFAOYSA-N,12,0
504,C11H8O,1,cation,54,6195,156.18,naphthalene-1-carbaldehyde,C1=CC=C2C(=C1)C=CC=C2C=O,SQAINHDHICKHLX-UHFFFAOYSA-N,12,0
504,C11H8O,1,cation,54,6201,156.18,naphthalene-2-carbaldehyde,C1=CC=C2C=C(C=CC2=C1)C=O,PJKVFARRVXDXAD-UHFFFAOYSA-N,12,0
502,C11H8O,1,cation,54,6195,156.18,naphthalene-1-carbaldehyde,C1=CC=C2C(=C1)C=CC=C2C=O,SQAINHDHICKHLX-UHFFFAOYSA-N,12,0
502,C11H8O,1,cation,54,6201,156.18,naphthalene-2-carbaldehyde,C1=CC=C2C=C(C=CC2=C1)C=O,PJKVFARRVXDXAD-UHFFFAOYSA-N,12,0
323,C11H10,1,cation,57,7002,142.2,1-methylnaphthalene,CC1=CC=CC2=CC=CC=C12,QPUYECUOLPXSFR-UHFFFAOYSA-N,11,0
323,C11H10,1,cation,57,7055,142.2,2-methylnaphthalene,CC1=CC2=CC=CC=C2C=C1,QIMMUPPBPVKWKM-UHFFFAOYSA-N,11,0
321,C11H10,1,cation,57,7002,142.2,1-methylnaphthalene,CC1=CC=CC2=CC=CC=C12,QPUYECUOLPXSFR-UHFFFAOYSA-N,11,0
321,C11H10,1,cation,57,7055,142.2,2-methylnaphthalene,CC1=CC2=CC=CC=C2C=C1,QIMMUPPBPVKWKM-UHFFFAOYSA-N,11,0
508,C11H10O,1,cation,60,7119,158.2,2-methoxynaphthalene,COC1=CC2=CC=CC=C2C=C1,LUZDYPLAQQGJEA-UHFFFAOYSA-N,12,0
508,C11H10O,1,cation,60,20908,158.2,naphthalen-1-ylmethanol,C1=CC=C2C(=C1)C=CC=C2CO,PBLNHHSDYFYZNC-UHFFFAOYSA-N,12,0
508,C11H10O,1,cation,60,16668,158.2,1-methoxynaphthalene,COC1=CC=CC2=CC=CC=C21,NQMUGNMMFTYOHK-UHFFFAOYSA-N,12,0
508,C11H10O,1,cation,60,24055,158.2,2-methylnaphthalen-1-ol,CC1=C(C2=CC=CC=C2C=C1)O,SRJCJJKWVSSELL-UHFFFAOYSA-N,12,0
508,C11H10O,1,cation,60,74128,158.2,naphthalen-2-ylmethanol,C1=CC=C2C=C(C=CC2=C1)CO,MFGWMAAZYZSWMY-UHFFFAOYSA-N,12,0
506,C11H10O,1,cation,60,7119,158.2,2-methoxynaphthalene,COC1=CC2=CC=CC=C2C=C1,LUZDYPLAQQGJEA-UHFFFAOYSA-N,12,0
506,C11H10O,1,cation,60,20908,158.2,naphthalen-1-ylmethanol,C1=CC=C2C(=C1)C=CC=C2CO,PBLNHHSDYFYZNC-UHFFFAOYSA-N,12,0
506,C11H10O,1,cation,60,16668,158.2,1-methoxynaphthalene,COC1=CC=CC2=CC=CC=C21,NQMUGNMMFTYOHK-UHFFFAOYSA-N,12,0
506,C11H10O,1,cation,60,24055,158.2,2-methylnaphthalen-1-ol,CC1=C(C2=CC=CC=C2C=C1)O,SRJCJJKWVSSELL-UHFFFAOYSA-N,12,0
506,C11H10O,1,cation,60,74128,158.2,naphthalen-2-ylmethanol,C1=CC=C2C=C(C=CC2=C1)CO,MFGWMAAZYZSWMY-UHFFFAOYSA-N,12,0
4370,C11H10,2,cation,57,7002,142.2,1-methylnaphthalene,CC1=CC=CC2=CC=CC=C12,QPUYECUOLPXSFR-UHFFFAOYSA-N,11,0
4370,C11H10,2,cation,57,7055,142.2,2-methylnaphthalene,CC1=CC2=CC=CC=C2C=C1,QIMMUPPBPVKWKM-UHFFFAOYSA-N,11,0
4369,C11H10,2,cation,57,7002,142.2,1-methylnaphthalene,CC1=CC=CC2=CC=CC=C12,QPUYECUOLPXSFR-UHFFFAOYSA-N,11,0
4369,C11H10,2,cation,57,7055,142.2,2-methylnaphthalene,CC1=CC2=CC=CC=C2C=C1,QIMMUPPBPVKWKM-UHFFFAOYSA-N,11,0
385,C12H8,0,neutral,54,9161,152.19,acenaphthylene,C1=CC2=C3C(=C1)C=CC3=CC=C2,HXGDTGSAIMULJN-UHFFFAOYSA-N,12,0
385,C12H8,0,neutral,54,115017,152.19,2-ethynylnaphthalene,C#CC1=CC2=CC=CC=C2C=C1,IZXPFTLEVNQLGD-UHFFFAOYSA-N,12,0
202,C12H10,0,neutral,60,6734,154.21,"1,2-dihydroacenaphthylene",C1CC2=CC=CC3=C2C1=CC=C3,CWRYPZZKDGJXCA-UHFFFAOYSA-N,12,0
386,C12H8,1,cation,54,9161,152.19,acenaphthylene,C1=CC2=C3C(=C1)C=CC3=CC=C2,HXGDTGSAIMULJN-UHFFFAOYSA-N,12,0
386,C12H8,1,cation,54,115017,152.19,2-ethynylnaphthalene,C#CC1=CC2=CC=CC=C2C=C1,IZXPFTLEVNQLGD-UHFFFAOYSA-N,12,0
203,C12H10,1,cation,60,6734,154.21,"1,2-dihydroacenaphthylene",C1CC2=CC=CC3=C2C1=CC=C3,CWRYPZZKDGJXCA-UHFFFAOYSA-N,12,0
4409,C12H8,2,cation,54,9161,152.19,acenaphthylene,C1=CC2=C3C(=C1)C=CC3=CC=C2,HXGDTGSAIMULJN-UHFFFAOYSA-N,12,0
4409,C12H8,2,cation,54,115017,152.19,2-ethynylnaphthalene,C#CC1=CC2=CC=CC=C2C=C1,IZXPFTLEVNQLGD-UHFFFAOYSA-N,12,0
4353,C12H10,2,cation,60,6734,154.21,"1,2-dihydroacenaphthylene",C1CC2=CC=CC3=C2C1=CC=C3,CWRYPZZKDGJXCA-UHFFFAOYSA-N,12,0
278,C13H9N,-1,anion,63,6796,179.22,benzo[f]quinoline,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3,HCAUQPZEWLULFJ-UHFFFAOYSA-N,14,0
278,C13H9N,-1,anion,63,9191,179.22,benzo[h]quinoline,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3,WZJYKHNJTSNBHV-UHFFFAOYSA-N,14,0
491,C13H9N,0,neutral,63,6796,179.22,benzo[f]quinoline,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3,HCAUQPZEWLULFJ-UHFFFAOYSA-N,14,0
491,C13H9N,0,neutral,63,9191,179.22,benzo[h]quinoline,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3,WZJYKHNJTSNBHV-UHFFFAOYSA-N,14,0
489,C13H9N,0,neutral,63,6796,179.22,benzo[f]quinoline,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3,HCAUQPZEWLULFJ-UHFFFAOYSA-N,14,0
489,C13H9N,0,neutral,63,9191,179.22,benzo[h]quinoline,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3,WZJYKHNJTSNBHV-UHFFFAOYSA-N,14,0
487,C13H9N,0,neutral,63,6796,179.22,benzo[f]quinoline,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3,HCAUQPZEWLULFJ-UHFFFAOYSA-N,14,0
487,C13H9N,0,neutral,63,9191,179.22,benzo[h]quinoline,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3,WZJYKHNJTSNBHV-UHFFFAOYSA-N,14,0
276,C13H9N,0,neutral,63,6796,179.22,benzo[f]quinoline,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3,HCAUQPZEWLULFJ-UHFFFAOYSA-N,14,0
276,C13H9N,0,neutral,63,9191,179.22,benzo[h]quinoline,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3,WZJYKHNJTSNBHV-UHFFFAOYSA-N,14,0
274,C13H9N,0,neutral,63,6796,179.22,benzo[f]quinoline,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3,HCAUQPZEWLULFJ-UHFFFAOYSA-N,14,0
274,C13H9N,0,neutral,63,9191,179.22,benzo[h]quinoline,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3,WZJYKHNJTSNBHV-UHFFFAOYSA-N,14,0
492,C13H9N,1,cation,63,6796,179.22,benzo[f]quinoline,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3,HCAUQPZEWLULFJ-UHFFFAOYSA-N,14,0
492,C13H9N,1,cation,63,9191,179.22,benzo[h]quinoline,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3,WZJYKHNJTSNBHV-UHFFFAOYSA-N,14,0
490,C13H9N,1,cation,63,6796,179.22,benzo[f]quinoline,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3,HCAUQPZEWLULFJ-UHFFFAOYSA-N,14,0
490,C13H9N,1,cation,63,9191,179.22,benzo[h]quinoline,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3,WZJYKHNJTSNBHV-UHFFFAOYSA-N,14,0
488,C13H9N,1,cation,63,6796,179.22,benzo[f]quinoline,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3,HCAUQPZEWLULFJ-UHFFFAOYSA-N,14,0
488,C13H9N,1,cation,63,9191,179.22,benzo[h]quinoline,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3,WZJYKHNJTSNBHV-UHFFFAOYSA-N,14,0
277,C13H9N,1,cation,63,6796,179.22,benzo[f]quinoline,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3,HCAUQPZEWLULFJ-UHFFFAOYSA-N,14,0
277,C13H9N,1,cation,63,9191,179.22,benzo[h]quinoline,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3,WZJYKHNJTSNBHV-UHFFFAOYSA-N,14,0
275,C13H9N,1,cation,63,6796,179.22,benzo[f]quinoline,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3,HCAUQPZEWLULFJ-UHFFFAOYSA-N,14,0
275,C13H9N,1,cation,63,9191,179.22,benzo[h]quinoline,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3,WZJYKHNJTSNBHV-UHFFFAOYSA-N,14,0
273,C14H10,0,neutral,66,8418,178.23,anthracene,C1=CC=C2C=C3C=CC=CC3=CC2=C1,MWPLVEDNUUSJAV-UHFFFAOYSA-N,14,0
273,C14H10,0,neutral,66,995,178.23,phenanthrene,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,YNPNZTXNASCQKK-UHFFFAOYSA-N,14,0
265,C14H10,0,neutral,66,8418,178.23,anthracene,C1=CC=C2C=C3C=CC=CC3=CC2=C1,MWPLVEDNUUSJAV-UHFFFAOYSA-N,14,0
265,C14H10,0,neutral,66,995,178.23,phenanthrene,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,YNPNZTXNASCQKK-UHFFFAOYSA-N,14,0
481,C14H11N,0,neutral,72,11937,193.24,anthracen-2-amine,C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,YCSBALJAGZKWFF-UHFFFAOYSA-N,15,0
481,C14H11N,0,neutral,72,11885,193.24,anthracen-1-amine,C1=CC=C2C=C3C(=CC2=C1)C=CC=C3N,YUENFNPLGJCNRB-UHFFFAOYSA-N,15,0
481,C14H11N,0,neutral,72,13695,193.24,phenanthren-9-amine,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)N,KIHQWOBUUIPWAN-UHFFFAOYSA-N,15,0
479,C14H11N,0,neutral,72,11937,193.24,anthracen-2-amine,C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,YCSBALJAGZKWFF-UHFFFAOYSA-N,15,0
479,C14H11N,0,neutral,72,11885,193.24,anthracen-1-amine,C1=CC=C2C=C3C(=CC2=C1)C=CC=C3N,YUENFNPLGJCNRB-UHFFFAOYSA-N,15,0
479,C14H11N,0,neutral,72,13695,193.24,phenanthren-9-amine,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)N,KIHQWOBUUIPWAN-UHFFFAOYSA-N,15,0
477,C14H11N,0,neutral,72,11937,193.24,anthracen-2-amine,C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,YCSBALJAGZKWFF-UHFFFAOYSA-N,15,0
477,C14H11N,0,neutral,72,11885,193.24,anthracen-1-amine,C1=CC=C2C=C3C(=CC2=C1)C=CC=C3N,YUENFNPLGJCNRB-UHFFFAOYSA-N,15,0
477,C14H11N,0,neutral,72,13695,193.24,phenanthren-9-amine,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)N,KIHQWOBUUIPWAN-UHFFFAOYSA-N,15,0
365,C14H10,1,cation,66,8418,178.23,anthracene,C1=CC=C2C=C3C=CC=CC3=CC2=C1,MWPLVEDNUUSJAV-UHFFFAOYSA-N,14,0
365,C14H10,1,cation,66,995,178.23,phenanthrene,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,YNPNZTXNASCQKK-UHFFFAOYSA-N,14,0
266,C14H10,1,cation,66,8418,178.23,anthracene,C1=CC=C2C=C3C=CC=CC3=CC2=C1,MWPLVEDNUUSJAV-UHFFFAOYSA-N,14,0
266,C14H10,1,cation,66,995,178.23,phenanthrene,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,YNPNZTXNASCQKK-UHFFFAOYSA-N,14,0
482,C14H11N,1,cation,72,11937,193.24,anthracen-2-amine,C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,YCSBALJAGZKWFF-UHFFFAOYSA-N,15,0
482,C14H11N,1,cation,72,11885,193.24,anthracen-1-amine,C1=CC=C2C=C3C(=CC2=C1)C=CC=C3N,YUENFNPLGJCNRB-UHFFFAOYSA-N,15,0
482,C14H11N,1,cation,72,13695,193.24,phenanthren-9-amine,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)N,KIHQWOBUUIPWAN-UHFFFAOYSA-N,15,0
480,C14H11N,1,cation,72,11937,193.24,anthracen-2-amine,C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,YCSBALJAGZKWFF-UHFFFAOYSA-N,15,0
480,C14H11N,1,cation,72,11885,193.24,anthracen-1-amine,C1=CC=C2C=C3C(=CC2=C1)C=CC=C3N,YUENFNPLGJCNRB-UHFFFAOYSA-N,15,0
480,C14H11N,1,cation,72,13695,193.24,phenanthren-9-amine,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)N,KIHQWOBUUIPWAN-UHFFFAOYSA-N,15,0
478,C14H11N,1,cation,72,11937,193.24,anthracen-2-amine,C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,YCSBALJAGZKWFF-UHFFFAOYSA-N,15,0
478,C14H11N,1,cation,72,11885,193.24,anthracen-1-amine,C1=CC=C2C=C3C(=CC2=C1)C=CC=C3N,YUENFNPLGJCNRB-UHFFFAOYSA-N,15,0
478,C14H11N,1,cation,72,13695,193.24,phenanthren-9-amine,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)N,KIHQWOBUUIPWAN-UHFFFAOYSA-N,15,0
4359,C14H10,2,cation,66,8418,178.23,anthracene,C1=CC=C2C=C3C=CC=CC3=CC2=C1,MWPLVEDNUUSJAV-UHFFFAOYSA-N,14,0
4359,C14H10,2,cation,66,995,178.23,phenanthrene,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,YNPNZTXNASCQKK-UHFFFAOYSA-N,14,0
4358,C14H10,2,cation,66,8418,178.23,anthracene,C1=CC=C2C=C3C=CC=CC3=CC2=C1,MWPLVEDNUUSJAV-UHFFFAOYSA-N,14,0
4358,C14H10,2,cation,66,995,178.23,phenanthrene,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,YNPNZTXNASCQKK-UHFFFAOYSA-N,14,0
471,C15H9N,0,neutral,69,14586,203.24,anthracene-9-carbonitrile,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,KEQZHLAEKAVZLY-UHFFFAOYSA-N,16,0
471,C15H9N,0,neutral,69,17279,203.24,phenanthrene-9-carbonitrile,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)C#N,CWFIYYOQYVYBPW-UHFFFAOYSA-N,16,0
469,C15H9N,0,neutral,69,14586,203.24,anthracene-9-carbonitrile,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,KEQZHLAEKAVZLY-UHFFFAOYSA-N,16,0
469,C15H9N,0,neutral,69,17279,203.24,phenanthrene-9-carbonitrile,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)C#N,CWFIYYOQYVYBPW-UHFFFAOYSA-N,16,0
467,C15H9N,0,neutral,69,14586,203.24,anthracene-9-carbonitrile,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,KEQZHLAEKAVZLY-UHFFFAOYSA-N,16,0
467,C15H9N,0,neutral,69,17279,203.24,phenanthrene-9-carbonitrile,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)C#N,CWFIYYOQYVYBPW-UHFFFAOYSA-N,16,0
341,C15H10,0,neutral,69,9147,190.24,"tetracyclo[10.2.1.05,14.08,13]pentadeca-1,3,5(14),6,8(13),9,11-heptaene",C1C2=CC=CC3=C2C4=C(C=CC=C41)C=C3,RKZDZWJDQTZDLD-UHFFFAOYSA-N,15,0
271,C15H9N,0,neutral,69,14586,203.24,anthracene-9-carbonitrile,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,KEQZHLAEKAVZLY-UHFFFAOYSA-N,16,0
271,C15H9N,0,neutral,69,17279,203.24,phenanthrene-9-carbonitrile,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)C#N,CWFIYYOQYVYBPW-UHFFFAOYSA-N,16,0
328,C15H12,0,neutral,75,13257,192.25,1-methylphenanthrene,CC1=C2C=CC3=CC=CC=C3C2=CC=C1,DOWJXOHBNXRUOD-UHFFFAOYSA-N,15,0
328,C15H12,0,neutral,75,13068,192.25,9-methylanthracene,CC1=C2C=CC=CC2=CC3=CC=CC=C13,CPGPAVAKSZHMBP-UHFFFAOYSA-N,15,0
328,C15H12,0,neutral,75,11884,192.25,1-methylanthracene,CC1=CC=CC2=CC3=CC=CC=C3C=C12,KZNJSFHJUQDYHE-UHFFFAOYSA-N,15,0
328,C15H12,0,neutral,75,11936,192.25,2-methylanthracene,CC1=CC2=CC3=CC=CC=C3C=C2C=C1,GYMFBYTZOGMSQJ-UHFFFAOYSA-N,15,0
328,C15H12,0,neutral,75,17321,192.25,2-methylphenanthrene,CC1=CC2=C(C=C1)C3=CC=CC=C3C=C2,KANLOADZXMMCQA-UHFFFAOYSA-N,15,0
326,C15H12,0,neutral,75,13257,192.25,1-methylphenanthrene,CC1=C2C=CC3=CC=CC=C3C2=CC=C1,DOWJXOHBNXRUOD-UHFFFAOYSA-N,15,0
326,C15H12,0,neutral,75,13068,192.25,9-methylanthracene,CC1=C2C=CC=CC2=CC3=CC=CC=C13,CPGPAVAKSZHMBP-UHFFFAOYSA-N,15,0
326,C15H12,0,neutral,75,11884,192.25,1-methylanthracene,CC1=CC=CC2=CC3=CC=CC=C3C=C12,KZNJSFHJUQDYHE-UHFFFAOYSA-N,15,0
326,C15H12,0,neutral,75,11936,192.25,2-methylanthracene,CC1=CC2=CC3=CC=CC=C3C=C2C=C1,GYMFBYTZOGMSQJ-UHFFFAOYSA-N,15,0
326,C15H12,0,neutral,75,17321,192.25,2-methylphenanthrene,CC1=CC2=C(C=C1)C3=CC=CC=C3C=C2,KANLOADZXMMCQA-UHFFFAOYSA-N,15,0
324,C15H12,0,neutral,75,13257,192.25,1-methylphenanthrene,CC1=C2C=CC3=CC=CC=C3C2=CC=C1,DOWJXOHBNXRUOD-UHFFFAOYSA-N,15,0
324,C15H12,0,neutral,75,13068,192.25,9-methylanthracene,CC1=C2C=CC=CC2=CC3=CC=CC=C13,CPGPAVAKSZHMBP-UHFFFAOYSA-N,15,0
324,C15H12,0,neutral,75,11884,192.25,1-methylanthracene,CC1=CC=CC2=CC3=CC=CC=C3C=C12,KZNJSFHJUQDYHE-UHFFFAOYSA-N,15,0
324,C15H12,0,neutral,75,11936,192.25,2-methylanthracene,CC1=CC2=CC3=CC=CC=C3C=C2C=C1,GYMFBYTZOGMSQJ-UHFFFAOYSA-N,15,0
324,C15H12,0,neutral,75,17321,192.25,2-methylphenanthrene,CC1=CC2=C(C=C1)C3=CC=CC=C3C=C2,KANLOADZXMMCQA-UHFFFAOYSA-N,15,0
472,C15H9N,1,cation,69,14586,203.24,anthracene-9-carbonitrile,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,KEQZHLAEKAVZLY-UHFFFAOYSA-N,16,0
472,C15H9N,1,cation,69,17279,203.24,phenanthrene-9-carbonitrile,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)C#N,CWFIYYOQYVYBPW-UHFFFAOYSA-N,16,0
470,C15H9N,1,cation,69,14586,203.24,anthracene-9-carbonitrile,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,KEQZHLAEKAVZLY-UHFFFAOYSA-N,16,0
470,C15H9N,1,cation,69,17279,203.24,phenanthrene-9-carbonitrile,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)C#N,CWFIYYOQYVYBPW-UHFFFAOYSA-N,16,0
468,C15H9N,1,cation,69,14586,203.24,anthracene-9-carbonitrile,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,KEQZHLAEKAVZLY-UHFFFAOYSA-N,16,0
468,C15H9N,1,cation,69,17279,203.24,phenanthrene-9-carbonitrile,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)C#N,CWFIYYOQYVYBPW-UHFFFAOYSA-N,16,0
272,C15H9N,1,cation,69,14586,203.24,anthracene-9-carbonitrile,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,KEQZHLAEKAVZLY-UHFFFAOYSA-N,16,0
272,C15H9N,1,cation,69,17279,203.24,phenanthrene-9-carbonitrile,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)C#N,CWFIYYOQYVYBPW-UHFFFAOYSA-N,16,0
329,C15H12,1,cation,75,13257,192.25,1-methylphenanthrene,CC1=C2C=CC3=CC=CC=C3C2=CC=C1,DOWJXOHBNXRUOD-UHFFFAOYSA-N,15,0
329,C15H12,1,cation,75,13068,192.25,9-methylanthracene,CC1=C2C=CC=CC2=CC3=CC=CC=C13,CPGPAVAKSZHMBP-UHFFFAOYSA-N,15,0
329,C15H12,1,cation,75,11884,192.25,1-methylanthracene,CC1=CC=CC2=CC3=CC=CC=C3C=C12,KZNJSFHJUQDYHE-UHFFFAOYSA-N,15,0
329,C15H12,1,cation,75,11936,192.25,2-methylanthracene,CC1=CC2=CC3=CC=CC=C3C=C2C=C1,GYMFBYTZOGMSQJ-UHFFFAOYSA-N,15,0
329,C15H12,1,cation,75,17321,192.25,2-methylphenanthrene,CC1=CC2=C(C=C1)C3=CC=CC=C3C=C2,KANLOADZXMMCQA-UHFFFAOYSA-N,15,0
327,C15H12,1,cation,75,13257,192.25,1-methylphenanthrene,CC1=C2C=CC3=CC=CC=C3C2=CC=C1,DOWJXOHBNXRUOD-UHFFFAOYSA-N,15,0
327,C15H12,1,cation,75,13068,192.25,9-methylanthracene,CC1=C2C=CC=CC2=CC3=CC=CC=C13,CPGPAVAKSZHMBP-UHFFFAOYSA-N,15,0
327,C15H12,1,cation,75,11884,192.25,1-methylanthracene,CC1=CC=CC2=CC3=CC=CC=C3C=C12,KZNJSFHJUQDYHE-UHFFFAOYSA-N,15,0
327,C15H12,1,cation,75,11936,192.25,2-methylanthracene,CC1=CC2=CC3=CC=CC=C3C=C2C=C1,GYMFBYTZOGMSQJ-UHFFFAOYSA-N,15,0
327,C15H12,1,cation,75,17321,192.25,2-methylphenanthrene,CC1=CC2=C(C=C1)C3=CC=CC=C3C=C2,KANLOADZXMMCQA-UHFFFAOYSA-N,15,0
325,C15H12,1,cation,75,13257,192.25,1-methylphenanthrene,CC1=C2C=CC3=CC=CC=C3C2=CC=C1,DOWJXOHBNXRUOD-UHFFFAOYSA-N,15,0
